回测开始,回测结束,P1_上轨偏移(%),P2_下轨偏移(%),负乖离要求(<-%),绝对盈亏(元),总收益率(%),总交易笔数,胜率(%)
2026-01-01,2026-4-12,16.0,18.0,18.0,45055.0,4.51,2,0.0
2026-01-01,2026-4-12,4.0,18.0,18.0,45055.0,4.51,2,0.0
2026-01-01,2026-4-12,8.0,18.0,18.0,45055.0,4.51,2,0.0
2026-01-01,2026-4-12,15.0,18.0,18.0,45055.0,4.51,2,0.0
2026-01-01,2026-4-12,12.0,18.0,18.0,45055.0,4.51,2,0.0
2026-01-01,2026-4-12,18.0,18.0,18.0,45055.0,4.51,2,0.0
2026-01-01,2026-4-12,6.0,18.0,18.0,45055.0,4.51,2,0.0
2026-01-01,2026-4-12,11.0,18.0,18.0,45055.0,4.51,2,0.0
2026-01-01,2026-4-12,8.0,10.0,12.0,44487.0,4.45,12,8.33
2026-01-01,2026-4-12,9.0,10.0,12.0,44487.0,4.45,12,8.33
2026-01-01,2026-4-12,5.0,8.0,11.0,44330.0,4.43,18,27.78
2026-01-01,2026-4-12,7.0,12.0,8.0,43048.0,4.3,19,15.79
2026-01-01,2026-4-12,7.0,9.0,12.0,42031.0,4.2,10,30.0
2026-01-01,2026-4-12,7.0,5.0,12.0,42031.0,4.2,10,30.0
2026-01-01,2026-4-12,7.0,7.0,12.0,42031.0,4.2,10,30.0
2026-01-01,2026-4-12,7.0,6.0,12.0,42031.0,4.2,10,30.0
2026-01-01,2026-4-12,7.0,8.0,12.0,42031.0,4.2,10,30.0
2026-01-01,2026-4-12,11.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,17.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,13.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,16.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,12.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,19.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,20.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,15.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,14.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,18.0,12.0,10.0,40890.0,4.09,12,0.0
2026-01-01,2026-4-12,12.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,19.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,16.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,13.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,16.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,15.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,12.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,15.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,20.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,17.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,17.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,20.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,11.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,11.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,13.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,19.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,14.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,18.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,18.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,14.0,13.0,9.0,38494.0,3.85,12,0.0
2026-01-01,2026-4-12,4.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,18.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,10.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,12.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,5.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,17.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,8.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,11.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,14.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,6.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,13.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,16.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,19.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,20.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,15.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,9.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,7.0,19.0,18.0,38275.0,3.83,1,0.0
2026-01-01,2026-4-12,8.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,15.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,13.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,4.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,11.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,17.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,5.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,7.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,18.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,14.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,9.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,12.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,16.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,20.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,19.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,10.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,6.0,20.0,15.0,36574.0,3.66,0,0.0
2026-01-01,2026-4-12,16.0,12.0,7.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,18.0,12.0,6.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,20.0,12.0,6.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,16.0,12.0,4.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,19.0,12.0,5.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,18.0,12.0,7.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,16.0,12.0,6.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,18.0,12.0,5.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,16.0,12.0,5.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,20.0,12.0,7.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,19.0,12.0,6.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,20.0,12.0,5.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,17.0,12.0,7.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,18.0,12.0,4.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,17.0,12.0,4.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,17.0,12.0,5.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,19.0,12.0,7.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,17.0,12.0,6.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,19.0,12.0,4.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,20.0,12.0,4.0,33480.0,3.35,12,0.0
2026-01-01,2026-4-12,5.0,9.0,11.0,29522.0,2.95,18,22.22
2026-01-01,2026-4-12,4.0,9.0,11.0,29522.0,2.95,18,22.22
2026-01-01,2026-4-12,6.0,9.0,11.0,29522.0,2.95,18,22.22
2026-01-01,2026-4-12,10.0,13.0,10.0,28570.0,2.86,15,6.67
2026-01-01,2026-4-12,10.0,13.0,10.0,28570.0,2.86,15,6.67
2026-01-01,2026-4-12,10.0,13.0,7.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,10.0,13.0,7.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,10.0,13.0,6.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,10.0,13.0,4.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,10.0,13.0,4.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,10.0,13.0,8.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,10.0,13.0,8.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,10.0,13.0,6.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,10.0,13.0,5.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,10.0,13.0,5.0,28318.0,2.83,15,6.67
2026-01-01,2026-4-12,20.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,10.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,18.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,8.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,10.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,17.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,10.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,17.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,17.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,17.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,17.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,20.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,18.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,14.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,18.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,9.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,14.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,9.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,14.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,9.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,11.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,9.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,11.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,9.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,18.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,14.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,11.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,11.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,11.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,18.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,14.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,10.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,15.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,16.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,19.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,12.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,19.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,15.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,19.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,19.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,10.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,15.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,13.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,12.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,19.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,13.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,20.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,12.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,13.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,20.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,8.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,12.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,12.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,8.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,16.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,8.0,7.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,16.0,5.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,16.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,13.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,15.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,8.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,16.0,6.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,13.0,9.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,20.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,15.0,8.0,14.0,28033.0,2.8,5,0.0
2026-01-01,2026-4-12,4.0,7.0,11.0,27948.0,2.79,18,33.33
2026-01-01,2026-4-12,4.0,6.0,11.0,27948.0,2.79,18,33.33
2026-01-01,2026-4-12,4.0,5.0,11.0,27949.0,2.79,18,33.33
2026-01-01,2026-4-12,6.0,12.0,8.0,27796.0,2.78,22,18.18
2026-01-01,2026-4-12,5.0,5.0,8.0,27603.0,2.76,44,20.45
2026-01-01,2026-4-12,18.0,20.0,18.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,20.0,17.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,20.0,16.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,9.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,20.0,17.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,10.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,20.0,16.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,20.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,20.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,17.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,9.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,8.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,20.0,17.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,7.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,6.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,5.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,5.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,20.0,18.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,12.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,10.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,11.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,5.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,20.0,16.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,20.0,17.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,20.0,18.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,20.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,20.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,10.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,9.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,5.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,9.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,6.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,8.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,8.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,7.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,20.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,18.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,20.0,18.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,11.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,18.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,12.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,15.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,20.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,8.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,20.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,11.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,19.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,19.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,12.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,19.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,19.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,20.0,16.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,20.0,17.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,15.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,16.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,17.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,18.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,20.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,7.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,15.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,20.0,18.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,6.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,20.0,17.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,5.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,20.0,16.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,10.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,19.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,19.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,10.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,19.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,19.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,6.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,8.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,20.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,20.0,18.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,9.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,20.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,20.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,16.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,17.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,7.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,8.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,6.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,12.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,6.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,5.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,11.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,10.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,9.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,20.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,19.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,20.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,16.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,16.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,18.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,11.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,17.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,15.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,15.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,18.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,17.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,19.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,19.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,7.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,20.0,16.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,16.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,19.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,19.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,11.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,12.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,20.0,18.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,14.0,17.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,15.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,12.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,20.0,17.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,18.0,16.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,19.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,18.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,20.0,16.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,15.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,19.0,18.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,16.0,13.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,15.0,17.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,16.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,17.0,7.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,20.0,20.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,6.0,11.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,5.0,19.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,11.0,18.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,11.0,19.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,11.0,19.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,6.0,9.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,11.0,20.0,16.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,11.0,20.0,17.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,11.0,20.0,18.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,11.0,20.0,19.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,11.0,20.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,6.0,8.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,6.0,7.0,20.0,26260.0,2.63,0,0.0
2026-01-01,2026-4-12,6.0,6.0,20.0,26260.0,2.63,0,0.0
